STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,STATISTICAL_OPERATION,,UNIT_MEASURE,,AGE,,METHODOLOGY,,DEFINITION,,POVERTY_LINE,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,CURRENCY,,DECIMALS,,PRICE_BASE,,BASE_PER,,CONF_STATUS,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,SVN,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.243555001714643,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2010,,0.338823523977977,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.340686702663974,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2012,,0.33399751886807,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2013,,0.344980115861995,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.343495590094028,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.344465829818743,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.340587027614714,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.332512464561744,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.330490524696922,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.320337184407172,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.329449390819235,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.319555162877947,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ESP,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.315669441876986,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,SWE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.28183,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,SWE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2023,,0.289000004529953,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2010,,0.298394593,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.28876852,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2012,,0.284980237,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2013,,0.295402653,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.297298269,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.295506755,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.302386096,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.299084486,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.310825606,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.315866403,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.319827662,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.313459316,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHE,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.316656529903412,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,TUR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.409403,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,TUR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.397035,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,TUR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.414758,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,TUR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.402874,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,TUR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.433142,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,TUR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.427148,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2010,,0.350878657,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.353700293,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2012,,0.351452428,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.356090734,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.360156422,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.354064263,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.364765613,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,GBR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2023,,0.36703035235405,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2013,,0.3959848,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.39381632,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.38955993,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.39123223,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.3899,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.3927,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.3949,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.3773,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.3752,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,USA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.3961,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.462346856,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.47471741,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.473973287,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.475687831,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.448271122,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.469417416,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.45117845,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2010,,0.329426277848718,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.340060423461061,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2012,,0.35627674815985,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2013,,0.354075559387775,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.368865693401965,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.376873171211154,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.401724243102308,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.395290738976896,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.407820580733571,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.401846261198153,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.395858446471342,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.38321715008133,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,BGR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.373836308121417,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CHN,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.5142616,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2010,,0.307214633744384,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.303640659174778,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2012,,0.302525692883769,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2013,,0.295874999063655,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.299322067747873,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.293885864429037,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.297668752446812,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.297252628064162,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.293326122763998,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.284315211032835,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.291036318766423,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.287673947885998,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,HRV,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.298379565284004,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,IND,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.494791479,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2010,,0.338706217248673,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2011,,0.339062743138287,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2012,,0.34433059243071,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2013,,0.34741055959596,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2014,,0.371079878716823,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.345922152049456,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2016,,0.33178296777598,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.351405877262871,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2018,,0.350186404030602,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2019,,0.338954624153269,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.341663510793464,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2021,,0.31695749297358,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ROU,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.310148784420064,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ZAF,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2015,,0.625602135,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ZAF,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2017,,0.617578538,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,AUS,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2020,,0.319,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,CAN,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.3,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,FRA,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.297,,A,,,,,,3,,,,,,,
DATAFLOW,OECD.WISE.INE:DSD_WISE_IDD@DF_IDD(1.0),,I,ISR,,A,,INC_DISP_GINI,,_Z,,0_TO_1,,_T,,METH2012,,D_CUR,,_Z,,2022,,0.344907337,,A,,,,,,3,,,,,,,
