STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,MEASURE,,UNIT_MEASURE,,SEX,,AGE,,LABOUR_FORCE_STATUS,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,12.401,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,5.613,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,11.137,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,10.211,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,10.476,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,10.897,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,12.559,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.779,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.112,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,EU22OECD,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,11.102,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,6.479,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,4.471,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,8.652,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,1.278,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,9.992,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,14.101,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,8.036,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,15.889,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,7.935,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,OECD,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,10.675,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,20.675,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,5.978,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,8.86,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,2.482,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.53,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,11.261,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,7.579,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,11.215,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.319,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,9.113,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,9.013,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HRV,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,12.976,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,7.033,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,11.38,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,9.081,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,13.965,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,7.859,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,14.415,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,20.971,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,9.514,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,0.478,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,2.037,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CYP,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,3.269,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.184,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y35T39,,UNE,,2022,,7.423,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y40T44,,UNE,,2022,,4.142,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y50T54,,UNE,,2022,,3.023,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y25T29,,UNE,,2022,,23.428,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y45T49,,UNE,,2022,,5.51,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y60T64,,UNE,,2022,,1.911,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y65T69,,UNE,,2022,,1.282,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y80T84,,UNE,,2022,,0.201,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y20T24,,UNE,,2022,,35.873,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y30T34,,UNE,,2022,,9.817,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,2.358,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IND,,POP,,PT_POP_SUB,,F,,Y15T19,,UNE,,2022,,4.848,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y55T59,,UNE,,2022,,2.367,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,MLT,,POP,,PT_POP_SUB,,F,,Y70T74,,UNE,,2022,,0.713,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,10.246,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,11.597,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y35T39,,EMP,,2022,,11.64,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y20T24,,EMP,,2022,,9.556,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,11.095,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,8.472,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,6.399,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y40T44,,EMP,,2022,,10.627,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y60T64,,EMP,,2022,,6.239,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,AUS,,POP,,PT_POP_SUB,,F,,Y50T54,,EMP,,2022,,10.154,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y35T39,,EMP,,2022,,11.129,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y60T64,,EMP,,2022,,6.739,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,9.469,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,11.123,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y40T44,,EMP,,2022,,11.202,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y70T74,,EMP,,2022,,0.926,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y_GE75,,EMP,,2022,,0.425,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y20T24,,EMP,,2022,,8.773,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,5.079,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,10.297,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y65T69,,EMP,,2022,,2.755,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,CAN,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,11.63,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y40T44,,EMP,,2022,,10.9,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y60T64,,EMP,,2022,,9.134,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y75T79,,EMP,,2022,,0.231,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y65T69,,EMP,,2022,,2.135,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y20T24,,EMP,,2022,,7.305,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,2.411,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,13.755,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y50T54,,EMP,,2022,,12.491,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y70T74,,EMP,,2022,,0.642,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,9.102,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,10.839,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,DEU,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,10.248,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y35T39,,EMP,,2022,,11.54,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y40T44,,EMP,,2022,,14.45,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,0.422,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,11.338,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y70T74,,EMP,,2022,,0.558,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,16.46,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y65T69,,EMP,,2022,,1.613,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y60T64,,EMP,,2022,,4.925,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y20T24,,EMP,,2022,,4.759,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,10.287,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,9.822,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,HUN,,POP,,PT_POP_SUB,,F,,Y50T54,,EMP,,2022,,13.828,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y35T39,,EMP,,2022,,12.695,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,11.181,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y40T44,,EMP,,2022,,13.892,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,12.272,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y60T64,,EMP,,2022,,5.559,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y70T74,,EMP,,2022,,0.593,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,8.961,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y20T24,,EMP,,2022,,8.453,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y50T54,,EMP,,2022,,10.438,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y65T69,,EMP,,2022,,1.873,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,3.986,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,IRL,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,10.097,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,9.414,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y_GE75,,EMP,,2022,,0.684,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y50T54,,EMP,,2022,,10.544,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,9.994,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y70T74,,EMP,,2022,,1.56,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,11.391,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y35T39,,EMP,,2022,,10.284,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,NZL,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,5.58,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y70T74,,EMP,,2022,,0.472,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,12.657,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y50T54,,EMP,,2022,,11.519,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y15T19,,EMP,,2022,,0.334,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y20T24,,EMP,,2022,,4.906,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y60T64,,EMP,,2022,,3.969,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y35T39,,EMP,,2022,,14.933,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y45T49,,EMP,,2022,,14.392,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y55T59,,EMP,,2022,,9.652,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,9.918,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y40T44,,EMP,,2022,,15.585,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y75T79,,EMP,,2022,,0.106,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,POL,,POP,,PT_POP_SUB,,F,,Y65T69,,EMP,,2022,,1.529,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,PRT,,POP,,PT_POP_SUB,,F,,Y65T69,,EMP,,2022,,2.432,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,PRT,,POP,,PT_POP_SUB,,F,,Y_GE75,,EMP,,2022,,0.323,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,PRT,,POP,,PT_POP_SUB,,F,,Y30T34,,EMP,,2022,,9.73,,A,,,,1,
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_COMP(1.1),,I,PRT,,POP,,PT_POP_SUB,,F,,Y25T29,,EMP,,2022,,8.972,,A,,,,1,
